review_id,review_text,category_name,model_would_say,model_confidence,suspect_rank
7a41df88-c54a-4577-9148-ab9419d19aa5,Im mad because I paid for one month thinking it was a great deal... and now Im seeing I have to pay even more to have access to what I need. I dont even want to use it now. It ruined my desire to try it. I hate being deceived.,Feature Request,UX Feedback,0.7476,138
7211c399-1e77-43c6-905f-43e147a47619,"FASTEST WAY TO KILL AN APP - LOCK EVERY USEFUL FEATURE BEHIND A SUBSCRIPTION!!!! 😃😃😃😃 EVERYTHING I USED FOR YEARS ON THIS APP IS NOW A PAID FEATURE, INTO THE TRASH YOU GO BYEEEEEEE",Feature Request,UX Feedback,0.7466,139
d756b587-f776-4049-84fe-b4195c184a93,"I did rate this 5 stars in 2017 and have been using it since before then. But ever since their update in 2026, which has made it less user-friendly, more clicks to get to things, hiding information and many other downgrades, I am actually uninstalling. I didn't think I would see the day. But when the app becomes a barrier between me getting to eat my meal because Im spending more time logging my food, its a no from me. There are other alternatives to use now on the play store.",Bug Report,UX Feedback,0.4894,140
e35306fe-7480-4bf5-9a9f-4d50ef11852e,Once a month or so it just stops working completely.,UX Feedback,Bug Report,0.5592,141
ad126f17-4f47-4d1c-b361-a943367bd371,worst app... payment got deducted by Autopay still account went on hold,UX Feedback,Bug Report,0.8356,142
640b9a28-f920-4316-bf6d-db27ceaac172,"Enjoy the app but after recent updates, my home screen widget is continuously loading. My Day tasks don't show. The widget is flashing",UX Feedback,Bug Report,0.8246,143
1e533600-b609-4404-af77-2d86dcc1920a,I was scammed £5k by people who already knew all my details with Revolut including the address registered with them. Revolut is claiming the activity was normal like hell £1840 followed by 6 ATM withdrawals all within 5 mins is normal. Hopefully the police will catch them but Revolut is refusing to do anything about the money.,Feature Request,Bug Report,0.4921,144
c031bfd9-ab74-46fc-8213-91b6535e52d4,It is good application in structure and customization feature.But it does not have trash folder for accidentally deleted notes .I hope you will fix this one soon.Then you 5 ⭐.,Bug Report,Feature Request,0.5347,145
9256db87-e4d7-4b47-bd12-0c90d863eced,too many ads. too many features being moved (and have been moved) to paid subscription status. too many pop-ups when i just want to use the app.,Feature Request,UX Feedback,0.7186,146
f387007c-2677-49bf-ace6-2d4c32d02a39,"extremely slow app, not very well optimized",Bug Report,UX Feedback,0.7858,147
caff8eb7-4c93-4cc3-bf8e-23a06d4e552f,A music app that can not even play music. Good job for the Dev and QA team. Searched on Google and found that this issue is happening a lot on Android devices.,Bug Report,Feature Request,0.3875,148
da9b7494-8ec9-4550-8f05-dc8bef87ae5c,I have used this app since 2020. Was great. Now it keeps stalling with he three dots just searching. Have uninstalled and reinstalled but it keeps happening. Will delete when subscription up and stick with Headspace as better if you want a paid app.,UX Feedback,Feature Request,0.6225,149
68e7a379-e70c-4cd7-9cc4-66b11702203d,"Unreliable garbage, slow to load, youtube video links don't work. What a shame. Teams for business is great.",Bug Report,UX Feedback,0.773,150
518ab975-b052-450e-b0b6-3383b8c6a416,I am not sure because I haven't gotten anything from the experience yet!!! 😕 !!!,UX Feedback,Feature Request,0.3692,151
bc6c3d5b-2eb4-4ca7-bb0d-44fac8d1450e,make a deal with cricket games,Bug Report,Positive Praise,0.4786,152
ff0d4b6d-1a4d-4fdf-9e99-ffddef5edbe2,"imagine expecting money for such a cheap and low quality app, where other knockoffs are better than your original app. this app is horrible in every way, nothing special and everythings horrible.",Bug Report,UX Feedback,0.5958,153
914b6f20-91b9-4e6a-bc7c-71109e80afe6,Same experience as another reviewer - after updating the app the To Do widget is continuously loading. My Day tasks don't show. The widget is flashing.,UX Feedback,Bug Report,0.8134,154
d9042f00-8537-4ebd-9a24-de0cb5402560,"disappointed, I thought this is a free messaging app. but now they ask to pay a fee 😤",Bug Report,UX Feedback,0.7225,155
4398bae9-7e0b-43e5-aa22-cef628a00d84,paying for a subscription just to send a handful of media and files? I thought this app was for communication and business? with Google meet I'm not held up by subscription cost just for file sending. hm.,UX Feedback,Feature Request,0.6645,156
6f07dac1-21a8-4990-b6bf-b47ef94f5fc5,"Freezing everybody's fund without written notice, absolute economic vigilantism. Never in my life have I heard of such noncicle practices just after being given a full banking license by guess who..... Thank you for promoting the cash economy. Even this should be enough to have Revoluts banking licence revoked before it goes to far. Are you saying you can freeze all of our funds at any point without any notice at all, for hours on end because Revolut / You deem it acceptable? Very Unusual.",Bug Report,UX Feedback,0.4658,157
7648ce2d-e677-473e-821f-11cde0eb083b,Would be great to have more free features but otherwise good selection of foods. Feels a bit clunky - not intuitive.,Feature Request,UX Feedback,0.6685,158
eff31c4b-e05e-4553-b90c-c63ffc26f768,"If I could I would rate this lower than 1. Do not use Revolut to invest ! I had bought some GameStop stock in the past, symbolic €50 purchase, Revolut then force sold my shares (which were dropping hard anyway) then banned me from investing without telling me a concrete reason. I had also invested a bit in gold just to be told that they are closing commodities trading in my country and forced me to sell. Imagine if I would have put my life savings in there. Even exchange rates are incredibly meh",Bug Report,UX Feedback,0.6987,159
388c105e-ed27-4c76-9c2c-8b5605eeb400,exceptional app without it I would had lost a lot of my information,Bug Report,UX Feedback,0.6856,160
847737e0-c620-4397-a4b9-150370b2b1cf,I obtained it through a promotion and cannot cancel it. I contacted them. It took forever for an email response which sent me to the same solution that I informed them did not work. Now I am paying for a product I do not wish to use any longer. Don't get it through a promotion.,Feature Request,Bug Report,0.4671,161
ff3acf3a-00e2-42e5-8542-807af1f87ca2,The app and company itself gets worse and worse each year. Wish I could give them zero stars. This company deserves to go bankrupt,Feature Request,UX Feedback,0.5484,162
25b6a211-9b84-4575-a727-cb59f1702b3b,I was unable to manage my subscription by reversing my request to cancel,Feature Request,UX Feedback,0.5194,163
91b6267f-5d39-4f85-b237-ebd3a4e16086,yrr jo id bana rha hu wo id suspend kyu ho jaa rha hau,Positive Praise,Bug Report,0.5614,164
0b6c7a64-df05-441f-8a6c-6f84d687ee95,I love it but I hate having to download on a new phone. I think it should be automatically installed when I get one.,Positive Praise,Feature Request,0.6632,165
ff778719-de47-4f42-bbc6-8370be65bd27,if it had tracking and timing about when you finished your tasks it would be much better,Feature Request,Positive Praise,0.7048,166
60704690-175d-42ac-96f0-2744036667b3,The fact that I had to uninstall and reinstall the app just to remove an old account and add a new one is diabolical,Feature Request,UX Feedback,0.537,167
3a4b33d3-af8b-4c3a-bf77-fd9a9c1909f4,I like Netflix more western and sci fi movies maybe cut a little down international and ore English movies and shows,Positive Praise,Feature Request,0.6754,168
c40ae425-9f50-4490-b8e7-7f4e85c66402,"Buggy UI in the latest. Will try to find a working version from a few years back or else stop using it. When completing a task a pop-up message stays on forever preventing me from reading what's underneath it unless I restart. There should be an option for small pop-ups out of the way that disappear far quicker then they currently do. The Undo option should be available somewhere in a menu, not in my face preventing me from using the app and wasting my time waiting for it.",UX Feedback,Bug Report,0.7989,169
90a79b2b-f1b0-49db-aea6-2e73a72d1d4d,"it wanted to take 2 of my apps off my phone. I said no! and missed a job interview. take your tech and bury it fir it is not a win win. you win customer looses and no person to set it straight, no accountability. Pelion hole me it did. you must agree or miss out. that is not a free contract. that is control and manipulation. very frustrated! but some chat not will process this and be discarded with no personal followup. This generation is empty no critical thinking only do as the tech directs.",Feature Request,UX Feedback,0.4665,170
886e3b98-2c38-4eac-915b-38ff19611a0b,forcing users to give their IDs if they want to use their account.,Feature Request,UX Feedback,0.4322,171
17a8ae57-bb41-4557-96a8-45d4adfa796b,Should open a limited free experience to make people addicted to it 😉,UX Feedback,Feature Request,0.379,172
123d3e72-03cb-4260-803d-d3b64d266db1,"Just used my email to sign up, then they start sending tons of marketing emails",Bug Report,Feature Request,0.4371,173
6c776de6-2f28-43b4-a433-e8b5edcb8df0,I pay for ad-free listening. Get your pop ups out of my f-king face,Bug Report,Feature Request,0.4797,174
4b8615c4-0879-4e6d-97fe-9b6063d8a4e7,teligram india me Ban hona chahiye telegram me user ka data third party app ko provide karta hai pertivand lagana chahiye teligram se jada scam hota hai🚫,UX Feedback,Positive Praise,0.3575,175
b6c52467-a076-4133-aa3e-ffb4cd47b250,"Improvements badly needed include adding the option to make notifications persistent, as it's FAR too easy to accidentally swipe them all away at once or to make them all disappear by accidentally opening the app from the notifications. Otherwise, a good replacement for Google Tasks which for some reason refuses to include a search feature. To Do has search, great organization features including multiple tasks lists with steps you can add to tasks, syncs across devices and more.",Bug Report,UX Feedback,0.5914,176
cf5853f6-a823-4291-84d0-292472909a48,this has turned into one giant commercial. non stop ads,UX Feedback,Positive Praise,0.4102,177
ae5c3d90-fe09-4ba5-a542-14cf5ba33455,can be a bit tricky but fab!,Positive Praise,UX Feedback,0.6563,178
18ec0d8d-186b-45b1-8ead-58d0b66a9b71,"How many times can an app ask if I want to turn on the notifications?!?!?! NO, I DONT want to! if I wanted, I would have done it! after every new to do list, he asks this question!",UX Feedback,Feature Request,0.5286,179
fa3ddbda-25c6-4b55-a52d-b8aa6bf3aa66,"Forcing additional email login for each profile. Suddenly on both web and the app, Netflix is forcing me to add an additional email address to login with for each profile. I use profiles to separate things out, I dont want to have a different login for each profile. It wont log me continue without adding a new login. Will finish the program Im watching and will cancel the subscription.",Feature Request,UX Feedback,0.4383,180
3c04b28f-7edb-4525-b2e5-9ca651690b01,"Todoist is a very modern, flexible, integrated, and powerful platform designed to wrangle the complexity of modern life into something satisfyingly workable. I am a former Remember The Milk Pro user of more than 15 years. Just a few days in, I wish I'd made the switch years ago. Inertia is a thing y'all!",Feature Request,Positive Praise,0.7252,181
f95b0be4-66fb-4887-a7dc-bdab9a644e6b,It looks like a cool app but I'm a little disappointed I was offered a discount at 59.99 a year but it says its going to charge me 79.99 a year after the trial. Not sure why it's advertising a discount but doesn't follow through. looks like a decent app though,Positive Praise,Feature Request,0.4492,182
c6839b9b-e53e-4b36-bf61-f3ed8d23766d,Do something about Financial Institutions that have stopped listening and routinely rip you off. This is the place to go to. Where I come from if we don't like something we do something.,Bug Report,Feature Request,0.5145,183
770310bc-da2b-47c6-a7b1-8e7cf2b42558,"It's ok as a rough tracker. Would be better if you could choose portion sizes easily. Doesn't always sync properly with other apps. Water tracking is abysmal, loses inputs regularly. It's just ok, nothing special.",Bug Report,UX Feedback,0.7488,184
12282528-d7c3-48a5-b5bf-35d27029c55b,"This was a good app for planning, but if I have a lot of text I my notes, I can not edit or delete the bottom part of the note. The keyboard covers the text, and there is no way of getting the cursor down there. it is also useless for important notifications, you will need a reliable internet connection for notifications to work. otherwise there is no notifications. Please Microsoft, fix those issues, and you will get a five star review.",Bug Report,Feature Request,0.5443,185
de69b6c3-331a-47d9-9ed9-e212eae99f53,etne Mahant kar ne ka baad bhe @calas.tanishk. es is per view's he nahi aata ha😕,UX Feedback,Bug Report,0.4313,186
8ae875e4-2b14-4360-8841-45d76e34d4db,"beware, part of the terms for signing up is being able to completely unecessarily send your data to the US, you know, that place where they would be more than happy to use the health data to execute you for having a miscarriage",Bug Report,Feature Request,0.4643,187
4cd801bd-f528-4505-a040-392ff705edb7,"very good, but not really safe.",Positive Praise,UX Feedback,0.5917,188
ae9d3f03-b3da-4f6d-8e0c-f8fc0000ab87,tried to cancel immediately but didnt manage to sort it. couldnt find much on app to help my sleep,UX Feedback,Bug Report,0.6262,189
d81562b7-1b57-4105-9c1e-4af0e4230d74,So far so good. I've started using this alongside listening to the audiobook version of Redeeming Your Time by Jordan Raynor. It's helping me get all my open loops and craziness in my mind into projects and actions. Hopefully it keeps being useful.,Feature Request,Positive Praise,0.7386,190
47fbe696-2124-40e8-acc3-802b77c9137a,i want good quality for all types of devices,Feature Request,Positive Praise,0.7179,191
610e51d8-5f86-41ed-af67-ecc21f9081c5,after an update it works well,Positive Praise,Bug Report,0.6527,192
e02ca466-0003-41e8-8fbd-002c9179e98c,"I'm on family plan, despite that, the app just shows grey screen when I open the app without internet. It's not only I put on my data that I can access even my downloaded music",UX Feedback,Bug Report,0.6786,193
9fd64f29-84f2-49f2-9172-02cfff8c7f41,"You are generating really bad daily calm with ai, the sound is robotic I really loved the daily calm, but i can't concentrate anymore, every second word pulls you oyt Please check the meditation sound before releasing to the world",UX Feedback,Bug Report,0.5892,194
88c83ff6-d5e1-49a9-8bd4-c4f28fbe95fe,This is an excellent work. I was only able to browse through. I will go through it throughly. Otherwise great 👍,Positive Praise,Feature Request,0.5879,195
a6dcf39f-0bcf-4d37-a872-88b73cb393fb,Very nice app. Please add categories in app. It is not available like web. It's very important feature for easy accessibility and management.,Feature Request,Positive Praise,0.6671,196
28bad0f8-1cc9-4a95-9a2a-f7112cabcfd5,This is not free at all as they claim. I get in app purchases but there is nothing free about this app. I can find the same thing on you tube and its actually free..,Bug Report,UX Feedback,0.6077,197
1a6520c7-289b-498d-bbd6-3e73b153835f,"God, I'd even prefer talking through a tin can telephone",Bug Report,Feature Request,0.4817,198
80bfdb60-519d-4838-8ca2-509f43fe49d5,unless you want to pay don't waste ur time downloading this app,Feature Request,UX Feedback,0.4434,199
39e2fab5-a9fc-4e5a-9829-f088903d0290,pretty disappointed.. been using this app for over a year. paying $29 a month. just for it to mess up every month and won't load.,Bug Report,UX Feedback,0.7418,200
de20de05-f373-46b5-b2e9-ddf361afc8d5,"Do not waste your money. The content is good but the app is a disaster. Hard to navigate and find things and constantly trying to get you to upgrade or share, so you have to click a bunch of times to get to a meditation. By then, my blood pressure is up, so it sort of defeats the calming. you can get EDMR on your music streaming, I wish I knew that. Will not be renewing this",Feature Request,UX Feedback,0.468,201
a7e3c043-8f7d-40d3-a9a7-b944ccaa0788,This app breaks the navigation bar and causes other functions/services to slow.,UX Feedback,Bug Report,0.7602,202
b5bcedad-7eaf-49e9-bcde-c7dac1808865,"Very good alternative to classic banking, much faster,easier to use. (important info - doesn't work on root phone,as any other financial application)",Bug Report,UX Feedback,0.6237,203
4874a2b7-201d-48e0-854d-ddfa8eb1f7a4,5stara so yall can stop reminding me to rate the app,Positive Praise,Bug Report,0.3837,204
66b751bc-ba7e-456d-844f-bea31a0db830,"I updated it, and all my downloaded albums were gone 😠 😡",UX Feedback,Bug Report,0.7325,205
861dfc41-bd62-4152-af4f-a3e1187dd60b,only one week for free 👎,Bug Report,UX Feedback,0.5296,206
63e8192b-0537-4d45-b9d6-f2660999e8c9,no one wants to be FORCED to add their email to each account profile...,Feature Request,UX Feedback,0.5182,207
32aa31b2-1472-4ad1-857c-365c58392eac,The widgets keep flickering it's very annoying.,UX Feedback,Bug Report,0.6585,208
dd59f982-a72a-4637-b3e7-5032ce3f1861,PayPal sucks ..I got them then I got a 2nd hand credit card out if them ( wasn't them) . then screwed me . DO NOT USE PAYPAL YOU CAN MAKE BANK TRANSFERS JUST AS EASY WOTHOIT THIS GARBAGE .,Bug Report,UX Feedback,0.5989,209
59455c77-9cc5-45f9-aace-49626f67703f,"All my IDs have been Disabled for 180 days. I request you why my ID is being disabled, please help me Instagram help",Feature Request,Bug Report,0.613,210
c413e6b0-38f9-4e16-83de-04bbf074e8cb,"Just streets streets ahead of anything else I have used, it is actually making me a more organised person.",Positive Praise,Feature Request,0.509,211
7db11d0c-aad8-436d-9f79-24798a822ec3,"I tried some other apps. When it comes to cross OS apps(🪟,▶️,ℹ️🍎), CalenGoo and Microsoft To Do are hard to beat as a pair.",Positive Praise,UX Feedback,0.3137,212
9004e2cc-4acb-4ff1-952f-bfbf519638f4,"good it helps you to build a schedule. and it is good. it helps in many ways. we can edit more. but i expect the notification ""to do"" if I was not finished the work. like it should push me to do the work.",Positive Praise,Feature Request,0.6807,213
22a48172-2f17-4bbe-8f1d-190ed65af0a1,"I can't play any videos, always loading!! so disappointing.",Bug Report,UX Feedback,0.7145,214
eed74ad5-ecc0-42f5-8dbd-d7e9e6785515,good place to share your creativity and what you're doing but the app fails when you're trying to upload to more than one account and then just decides to not post it at all,Bug Report,UX Feedback,0.4285,215
22cd529d-49c6-46fa-aba6-6927a90acdaf,"New UI is terrible. Why fix something which wasn't broken? It worked, we liked it.",Bug Report,Feature Request,0.3778,216
b8f79ec4-c239-4c07-8fee-3f9cfc7aa711,netflix experience is Good but Is one issue in budget phone running 1080p on low bitrate quality,Bug Report,UX Feedback,0.6852,217
dd9db2ec-5e57-431c-bae2-22ad9008f32f,"It's nice but it need you to pay, almost everything requires you to be a premium user",Positive Praise,UX Feedback,0.5854,218
9be66dd6-8008-42ce-89f8-030f13e32227,"I remember barcode scanning being free. What a downgrade, especially when in need.",Bug Report,UX Feedback,0.6903,219
2a9488be-6baa-4fd7-a7b3-177b0140babc,They force you to sign up so they can use your data. Avoid. Reply: It should be optional. Your comment added nothing of value.,Bug Report,Feature Request,0.553,220
15f753f4-3717-42ba-bc80-649341fc86c4,Good but they should make it more like Facebook just like u login not they send u otp because at times many people lost their Sim card so that means their account is also lost only the thing hate,Bug Report,Feature Request,0.4367,221
6a302841-d38d-4295-b577-01ff8064ea53,great mobile app. the only thing I could wish for is an easier to access currency conversion calculator.,Feature Request,Positive Praise,0.6979,222
c141c917-9c68-43eb-a6aa-3c2195921f86,I have been using my fitness pal for many years to lose or maintain weight. calories and out works for me against any other fad 'diet' plans. Eating well with options of treats when you have calories remain ensures I can have a balance without feeling guilty.,Positive Praise,Feature Request,0.5554,223
66d4ec46-4622-40b4-a2a5-c333020844fd,"food data was uploaded by users, now my fitness pal charges for that data and the user work......",Bug Report,UX Feedback,0.4231,224
17e36f90-038e-458d-93b3-5942ec139146,They need to add some censorship,Bug Report,Feature Request,0.3513,225
fda2a2d1-be96-4992-b69a-82193898ad02,Tinubu app. Most Nigerians don't know that stupid meta Nigeria is being controlled by Tinubu. No wonder mark Zuckerberg is not moving forward. look at the level where Elon Musk is currently,Bug Report,Feature Request,0.4903,226
9569345f-7dfe-4cbd-ba91-a09c4f1c0c2c,"u totally ripped me 😭 i blindly believed and took a subscription just to watch bts comeback live but they just cheated me and ripped my money by not showing the whole concert. now that the famcam came, am realising that i missed a lot of good and freaking moments all because u guys didntshow me 😡 i really hate it now and am feeling so freaking angry just thinking bout it PS : if u ever do a live of them pls just focus on every members and every single moment of them instead of hotels promotion",UX Feedback,Feature Request,0.4062,227
d92a4384-c3b1-4827-85a6-bc3ffe099be5,I cannot recommend it enough The Best…,Positive Praise,Feature Request,0.3634,228
3bb14214-b079-46e6-9f28-ca5612e1763b,"Ayyee bhikmangya. You should stop begging for money all the time. People who want to pay will pay anyway and those who don't want to pay won't do it no matter how much drama you create they'll simply switch to another app. In today's world, where anyone can download a song in just 2–3 clicks, it's ridiculous to keep annoying users just for playing music. I was ok with the ads before, but now you're saying users can't get more than 6 skips? UNINSTALLED",Feature Request,UX Feedback,0.527,229
5a8bd244-4366-49fd-addd-983dbce8d4f2,wow yall really gotta lie on your ads? I downloaded cause the add claimed free app I install it and it immediately asks me for 79.99 after I login shame on you do better,UX Feedback,Bug Report,0.6475,230
0476d783-1a0e-4d57-b27b-e4662e2f7f65,This is everything I wanted. Thank you,Feature Request,Positive Praise,0.6763,231
71aef892-a01e-4b26-9fb3-2ee31c2dead3,Could use the ability to assign the task after has been entered.,Positive Praise,Feature Request,0.465,232
9321c9f4-5147-44a6-a53c-6eb680b4374e,"Premium payer. It's my favorite music/podcast app. I've only dabbled in the audio books but its nice to have those available. Some tech issues from time to time but usually fixed within a few hours. (edited) Thanks for the response developer. I did restart my phone and uninstall from scratch, still didn't work this morning. Did nothing else except walk away from the phone for a few hours and now it works as it should without changing anything.",Positive Praise,Feature Request,0.6189,233
700a1453-f743-4b57-808a-828de596e719,asmr in you tube better to get you to sleep fast,UX Feedback,Bug Report,0.5522,234
95d2bdc6-ba5f-402e-b874-e1e62f5c43fe,garbage app. they made a mistake and couldn't even reimburse me for the mistakes they caused. stay away from this app they'll just cause you problems,Bug Report,UX Feedback,0.7032,235
74f064bd-c4e1-41d7-a11e-ebbb678537ed,The Ramble feature is amazing!! Definitely makes me want to use the app more,Feature Request,Positive Praise,0.6836,236
f5a6c391-4df3-4d66-a0de-5e35f2847681,"After all these years of avid support I am over this app. The ongoing limits set on the free version has made this application useless. The features that were so great are now only available with a subscription, which is extremely expensive IMO. Overall, bummed and disappointed; any suggestions on a food tracking app??",Feature Request,UX Feedback,0.5856,237
70c447f2-a9c6-4e1b-a33e-6c4f3e50958b,"If you're considering Revolut, don't. They randomly ask you to resubmit your document or a selfie, and you might get stuck being unable to make a payment if you don't have those documents with you. Obviously their customer service is ridiculously useless. Check out Monzo! Edit - Things have improved quite a lot since my last review. No more randomness, it's a bank that does what they have to do.",Bug Report,UX Feedback,0.3855,238
51199101-308a-4af7-9f20-91fefca1bcfd,these developers need to be fired on the spot. why in the world would you get rid of the option to delete multiple items at a time? if I accidentally copy a log from another day to today and it's the wrong one I have to delete every single item one by one compared to all together. the thought process of whoever decided to get rid of that option is idiotic. as well as no longer being able to have the option to copy a whole days meals. now it's too categorized buy breakfast lunch and dinner.,Feature Request,UX Feedback,0.462,239
4a0ce39e-df1b-4246-8778-70624b29e4fc,"I don't like having to pay for more options, but the free version does provide support to my health journey",UX Feedback,Feature Request,0.6066,240
1bbb4e23-0ff6-47e6-a05e-4198ad7b7e73,"SCAM!!!! DO NOT PAY FOR THIS!!!!!! I want a full refund! This app does NOT work properly. It merges today's and yesterday's meal's while deleting some I had added, which screws everything up and makes this a complete waste of time! HOW AM I SUPPOSED TO GET ANYTHING OUT OF THIS IF IT DOESN'T WORK??? I just got charged $100 today and can't get my money back!",Bug Report,UX Feedback,0.6761,241
b47ca561-c78f-4e71-98fa-989672bd7284,I used to be able to scan my items for free. I've had this app forever and they randomly just took it that feature away so that they could charge me for it. prior to this the app was awesome,Feature Request,Positive Praise,0.5315,242
9efb75af-a2cf-4cc1-8c03-8600378c4cf7,Instagram Team you suspended so much accounts for absolutely no reasons even we do selfie privacy why and when we apeal you permanently banned our account and for download your information if we forget the password it's useless 7 years waste why you suspended so much my every account is suspended like if u agree we need to boycott fu insta,UX Feedback,Bug Report,0.6204,243
86c078ce-b9e7-403c-9eeb-83edae11057d,did not save my acc and if you are able to help wit that please write me back,Positive Praise,Feature Request,0.4897,244
922802f9-bc1c-4843-96a5-b9eb34daba86,"Free for 7 days, then subscription required",UX Feedback,Feature Request,0.3428,245
42c57a03-2fb5-4bff-b794-bb08dd6c965a,it says free app then when you install it it says 79.99 a year. false advertising!!!!!!!,Bug Report,UX Feedback,0.6065,246
67390806-91b1-4a94-b047-2cbf47c62562,"every music that used to be free is now not free and this app wants me to pay JUST FOR listening to the music? this so unfair and this app is greedy-money , if I open it tomorrow nothing will be free, this app is the worst app ever , I used to hear alot of music for free now there only few tracks counted on fingers are available and free , and tomorrow there will be no track for free, this is NON SENSE and UNFAIR",Feature Request,UX Feedback,0.535,247
fcd04a90-c3eb-44c6-8e2b-66d13a735d62,"Sorry but.... the new UI is terrible. Please revert back to the previous version of the app while you work on the changes requested by the users. Literally, there is nothing in the new app that makes it easier to use when compared to the previous version. The character limitation of this review box is not large enough for me to list all of the shortfalls. Again, sorry!",Feature Request,UX Feedback,0.5528,248
ef32621d-bfcb-47f0-ae0d-38a896324e1f,"I use it every single day both for work and personal if you find yourself needing a task app with a deep hiararchry, extreme customization, and ability to create teams or share live lists with others, this is it!",Positive Praise,Feature Request,0.6137,249
0a38f083-53a7-4f1f-ae83-46fadf5cbe71,"Paid for premium, when I open the app it says something went wrong. Tried uninstalling it, clearing the cache, nothing works.",UX Feedback,Bug Report,0.7076,250
a1c2665e-607a-4505-97cd-65e060dcb3dc,I have never slept so well. This app is money well spent. I listen to the stories every night to fall asleep. I no longer wake in the middle of the night and feel more rested in the mornings.,Positive Praise,Feature Request,0.48,251
822a0d7d-6bd4-46a7-88a1-8afedd0568f3,"Before microsoft purchased this app few years ago, it was simple, easy to use and very responsive. Unfortunately, it has become less intuitive and irritating to use. Too often, it just freezes or does not show my edits in a timely manner. I still use it occasionally, but its no longer my go-to app for preparing lists and reminders.",Bug Report,UX Feedback,0.4431,252
6c8d6705-0ed6-4278-9a0e-d081dcec6078,"Just a heads up for any neurodiverse users- this app ain't it. In just three days, this app: ✅ Created tasks I didn't ask for (loss of agency) ✅ Labeled them ""overdue"" (artificial shame/failure) ✅ Warned of a limit (scarcity anxiety) ✅ Showed a visual ""0/5 tasks"" (failure display) ✅ Instilled urgency about orientation tasks (absurd) I'm sure some nerotypicals need that sort of thing to be productive, but it's the opposite of accessible to the rest of us.",Bug Report,UX Feedback,0.438,253
06ef1d22-25ff-4f74-a1e1-75189a06dbc7,Crazy expensive for what it is,UX Feedback,Positive Praise,0.3516,254
3755670b-f9dd-44d8-813b-ea5c4ae2090e,No customers service when needed!,Bug Report,UX Feedback,0.4748,255
c6f64a83-3110-441b-bd3f-bcce1906950a,"I purchased a Netflix subscription expecting to enjoy movies and shows without any issues. However, after subscribing, the service did not work properly. I tried opening the app several times, but videos were not playing and sometimes the screen showed errors. I checked my internet connection and restarted the device, but the problem continued. It was frustrating because I had already paid for the subscription and could not use . I expected a smooth experience but faced disappointment",Bug Report,UX Feedback,0.683,256
59b389ec-dbc2-4fe6-8959-6fcc107d7ed9,I prefer to edit lists with a return lines key.,Bug Report,Feature Request,0.4386,257
0a03bdbd-7ebd-4b20-94e2-03d25c717109,"It's really great, wish I could delve deeper, but it's way too expensive for me, I had to uninstall it 😪",UX Feedback,Feature Request,0.5626,258
10bc72d4-ecab-480f-b5f5-1d702f865d0f,"Calm is a highly effective meditation and mental wellness app that helps create a more peaceful and balanced daily routine. I really like its wide variety of content, including guided meditations, sleep stories, breathing exercises, and relaxing music, which makes it easy to find something that fits your mood or needs.",Feature Request,Positive Praise,0.656,259
ab340a26-8c1e-489d-adcd-035d8bd938b4,"This ""meditation"" app interrupts open-ended sessions with ads",UX Feedback,Bug Report,0.6281,260
d7b73977-a6a9-47bc-a83f-01f2a9b18391,"*Breaking* *Telegram access restricted in India for re- NEET following recommendations of NTA* *""Ministry of Electronics and Information Technology has issued notification a direction under Section 69 A of the Information Technology Act, 2000, restricting access to the Telegram platform in India for a defined and limited period ending 22 June 2026, covering the day of the NEET (UG) 2026 re-examination and its immediate aftermath. A direction requiring the platform to disable, in India, the",UX Feedback,Bug Report,0.513,261
c84dc5cd-c770-48b1-acc8-09a00d77a55b,"can't use a unit of measurement of my own choice. I measure all my food in grams, and there's no way to convert the unit of measurements. I decided that I didnt like the app so I attempted to cancel before I get charged. I cant. the app hasn't shown up on my list of app subscriptions yet. so its not actually a free trial. thats a bold faced lie. its a $20 trial. this app is trash. im going back to my net diary.",Bug Report,UX Feedback,0.4757,262
0077c2a8-820d-4523-878f-36a759124a02,"I am facing a serious issue with Instagram. Several of my accounts have been suspended without clear reasons, and I have not received proper support or responses to my appeals. I feel frustrated because I keep losing access to my accounts and there is no proper explanation or help from the support system. I request Instagram to properly review my case and fix this issue if there has been any mistake. I hope Instagram improves its support and verification system so genuine users do not face 😡",Bug Report,Feature Request,0.4519,263
2fdee8eb-0200-47e0-a5fa-126183a2d27a,Too much of a hassle for a quick guess meeting. And I keep stuck on Hang On we're opening Microsoft Teams,UX Feedback,Bug Report,0.6697,264
0b87dd25-ff61-4b05-8409-e21fbc0566dd,been a loyal paying customer for many years now and just lost about 700 songs from my list probably done with Spotify completely no point in wasting money when they will just delete your hard made playlists anyways please dont waste your time or money,UX Feedback,Feature Request,0.5605,265
39de5486-61ee-43ae-ba02-e769c9c5dba6,says free but have to pay after a week,Bug Report,UX Feedback,0.5149,266
9bae2e98-7e7a-474f-8acb-e64dba308beb,"It's disappointing that I've been using Instagram for years, I haven't violated any community guidelines, but when the Facebook and Instagram systems crashed, I was suddenly suspended??. Almost half of the users here in the Philippines have their accounts suspended, what happened meta? I've been waiting for your reviews for days, and until now, there has been no email from you. You can say that my account has been completely banned so I can't hope to recover my account.",UX Feedback,Bug Report,0.6618,267
0746b1ff-19fc-47ab-96c9-3241dfe49f6a,restricted my account with no clear reason and won't allow me to withdraw my funds. PayPal are theives,Bug Report,UX Feedback,0.6042,268
